MP NAME,WORK,CATEGORY,STATE,CONSTITUENCY,IDA,CITY,WARD,BLOCK,VILLAGE,RECOMMENDED DATE,ALLOCATION AMOUNT,IDA APPROVAL,STATUS,HOUSE,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1424 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Katpura,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1425 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Mujha Kalan,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1427 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Ghatampur,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1428 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Bhagwantpur T. Ghunchai,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1429 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Abhaipur J. Jagatpur,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1430 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Karnapur,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Shambhu Sharan Patel,WS/MP001/2023-2024/1411 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1438 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Abhaipur Madhopur,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1437 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Amkhiria,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1436 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,Pilibhit,PILIBHIT,,,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1435 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Kabeerganj,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1434 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Mataiya Lalpur,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1433 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Jagatpur,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1432 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Rampur M Raipur,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1379 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Amkhiria,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1431 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Jagatpur,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1377 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Sohanna,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1369 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Mainakot,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1362 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Baigpur,21-06-2023,283000,Approved by IDA,Completed,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1364 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Pachpedakhurd,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1365 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Navadia Nadi Kinara Jukna,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1366 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Madhopur Kalan T. Gajraula,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1363 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Baigpur,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1368 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Mujha Kalan,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1367 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Mujha Kalan,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1370 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Dalippur Itauria,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1371 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Amiratpur T. Ghungchahai,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1372 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Udaikaranpur,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1373 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Bhagawantpur T.Kuluhagarha,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1374 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Jamuniya J. Jagatpur,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1375 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Piparia Majhara,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Javed Ali Khan,WS/MP187/2023-2024/1376 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE PILIBHIT_IDA,,,PURANPUR,Piparia Majhara,21-06-2023,283200,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1352 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MARWAN,Kodaria Nizamuddin,20-06-2023,1460000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1353 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MARWAN,Barka Gaon,20-06-2023,1460000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1354 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,SARAIYA,Chhitri,20-06-2023,1461500,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1351 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MARWAN,Marwan Khurd,20-06-2023,1460000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1347 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,NA - Construction of community centers and community halls,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,HOSHIARPUR-I,Ajowal (371),20-06-2023,400000,Rejected by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1345 - Development of playfields and sports grounds,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,HOSHIARPUR-I,Ajowal (371),20-06-2023,400000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1344 - Development of playfields and sports grounds,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,HOSHIARPUR-I,Nandan (364),20-06-2023,400000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1349 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,KANTI,Kanti Khurd,20-06-2023,1461800,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,NA - Construction of community centers and community halls,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,HOSHIARPUR-II,Mehlanwali (344),20-06-2023,400000,Rejected by IDA,Unsanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1355 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,SARAIYA,Berua,20-06-2023,1461500,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1350 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MARWAN,Karjan Dih,20-06-2023,1460000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1356 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,SARAIYA,Manikpur,20-06-2023,1461500,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1313 - Street lights,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,TALWARA,Repur (589),19-06-2023,300000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1320 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1322 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Mithilesh Kumar,WS/MP190/2023-2024/1304 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,,,19-06-2023,243000,Approved by IDA,,Rajya Sabha,,,,,,
Shri Mithilesh Kumar,WS/MP190/2023-2024/1305 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,POWAYAN,Agauna Bujurg,19-06-2023,243000,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1306 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,DASUYA,Safdarpur (478),19-06-2023,300000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1321 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1319 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1312 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1318 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1317 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1316 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1307 - Development of playground,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,DASUYA,Ghogra (183),19-06-2023,200000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1308 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1310 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1315 - Construction of additional rooms and halls in the existing public and community building,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,DASUYA,Lamin (194),19-06-2023,200000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1314 - Street lights,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,TALWARA,Rakri (CT),19-06-2023,400000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1311 - Construction of Footpaths/Pedestrian ways,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,TALWARA,Tohlu (607),19-06-2023,300000,Approved by IDA,Completed,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1309 - Construction of footpaths and pedestrian ways,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,DASUYA,Sehrak (628),19-06-2023,200000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1323 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1324 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1326 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1327 - Providing drains and gutters for public drainage,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,MUKERIAN,Umarpur (209),19-06-2023,100000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1328 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,MUKERIAN,Dugri Raj Putan (237),19-06-2023,200000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1329 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1330 - Providing drains and gutters for public drainage,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,MUKERIAN,Golra (251),19-06-2023,100000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1331 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1332 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1333 - Providing drains and gutters for public drainage,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,HAJIPUR,Hazipur (CT),19-06-2023,200000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1334 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Mithilesh Kumar,WS/MP190/2023-2024/1301 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,POWAYAN,Chauseda,19-06-2023,243000,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1335 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1336 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1337 - Street lights,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,HAJIPUR,Ransota (288),19-06-2023,109200,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1338 - Street lights,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,HAJIPUR,Sahaura Kandi (623),19-06-2023,109200,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1339 - Street lights,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,HAJIPUR,Sunderpur (227),19-06-2023,109200,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1340 - Construction of community centers and community halls,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,HAJIPUR,Nangal Bihalan (226),19-06-2023,500000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1341 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1325 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Mithilesh Kumar,WS/MP190/2023-2024/1302 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,POWAYAN,Agauna Bujurg,19-06-2023,243000,Approved by IDA,Sanctioned,Rajya Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1343 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER HOSHIARPUR_IDA,,,TALWARA,Sathwan (596),19-06-2023,200000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Som Prakash ,WS/MP378/2023-2024/1342 - Construction of roads,,,,,,,,,,,,,,,,,,,
Shri Mithilesh Kumar,WS/MP190/2023-2024/1303 - Street lights,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA,,,,,19-06-2023,243000,Approved by IDA,,Rajya Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1284 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MINAPUR,Gurgawan,17-06-2023,1462000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Shri Arjun Singh ,WS/MP247/2023-2024/1291 - Lighting of public spaces,Normal/Others,West Bengal,BARRACKPUR,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA,Bhatpara,17,,,17-06-2023,1700000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Shri Arjun Singh ,NA - Development of playground,Normal/Others,West Bengal,BARRACKPUR,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA,Kanchrapara,13,,,17-06-2023,1800000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Shri Arjun Singh ,NA - Construction of additional rooms and halls in the existing public and community building,Normal/Others,West Bengal,BARRACKPUR,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA,New Barrackpur,5,,,17-06-2023,2663000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Shri Arjun Singh ,NA - Construction of public libraries and reading rooms,Normal/Others,West Bengal,BARRACKPUR,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA,Barrackpore,8,,,17-06-2023,498055,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Shri Arjun Singh ,NA - Development of playground,Normal/Others,West Bengal,BARRACKPUR,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA,Barasat,2,,,17-06-2023,1298253,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Shri Arjun Singh ,NA - Construction of buildings for multi-gym,Normal/Others,West Bengal,BARRACKPUR,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA,Bhatpara,23,,,17-06-2023,599580,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Shri Arjun Singh ,NA - Common work sheds for artisans,Normal/Others,West Bengal,BARRACKPUR,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA,Bhatpara,21,,,17-06-2023,850000,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1285 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MINAPUR,Tengrahan Gosaipur,17-06-2023,1462000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1279 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MINAPUR,Chatursi,17-06-2023,1462000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1274 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MINAPUR,Ali Neora,17-06-2023,1462000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1275 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MINAPUR,Maksudpur,17-06-2023,1462000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1276 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MINAPUR,Panapur,17-06-2023,1462000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1277 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MINAPUR,Paigambarpur,17-06-2023,1462000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1278 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MINAPUR,Tengharhi,17-06-2023,1462000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
SHRI P Bhattacharya,NA - Purchase of IT systems,,,,,,,,,,,,,,,,,,,
SHRI P Bhattacharya,WS/MP221/2023-2024/1286 - Construction of rooms and halls in school and colleges,Normal/Others,West Bengal,Sitting Rajya Sabha,DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA,,,BHATAR,Sotkhali,17-06-2023,3100000,Approved by IDA,Unsanctioned,Rajya Sabha,,,,,,
Shri Arjun Singh ,NA - Development of playfields and sports grounds,Normal/Others,West Bengal,BARRACKPUR,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA,Bhatpara,23,,,17-06-2023,1486212,Action Pending,Unsanctioned,Lok Sabha,,,,,,
Shri Arjun Singh ,WS/MP425/2023-2024/1292 - Construction of rooms and halls in school and colleges,Normal/Others,West Bengal,BARRACKPUR,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA,Barrackpore,23,,,17-06-2023,3000000,Approved by IDA,Sanctioned,Lok Sabha,,,,,,
Smt Veena Devi ,WS/MP317/2023-2024/1280 - Construction of bus-sheds or bus-stops,Normal/Others,Bihar,VAISHALI,DISTRICT PLANNING OFFICER MUZAFFARPUR_IDA,,,MINAPUR,Piprahan Asli,17-06-2023,1462000,Approved by IDA,Unsanctioned,Lok Sabha,,,,,,
