trustus_project_id,mp_name,work,category,state,constituency,ida,city,ward,block,village,recommended_date,allocation_amount,ida_approval,status,house,source_row_number
MPLADS-008091,SHRI Mansukh Madaviya,NA - Construction of buildings for crèches and anganwadies,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR BHAVNAGAR_IDA,Bhavnagar,word No.10 - kaliyabid-sidsar-adhewada,,,,1000000.0,Action Pending,Unsanctioned,Rajya Sabha,8092
MPLADS-008092,SHRI Mansukh Madaviya,NA - Construction of buildings for crèches and anganwadies,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR BHAVNAGAR_IDA,Bhavnagar,word No.10 - kaliyabid-sidsar-adhewada,,,,1000000.0,Action Pending,Unsanctioned,Rajya Sabha,8093
MPLADS-008093,SHRI Mansukh Madaviya,WS/MP064/2023-2024/80564 - Construction of buildings for crèches and anganwadies,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR BHAVNAGAR_IDA,Bhavnagar,word No.10 - kaliyabid-sidsar-adhewada,,,,1000000.0,Approved by IDA,Unsanctioned,Rajya Sabha,8094
MPLADS-008094,SHRI Mansukh Madaviya,WS/MP064/2023-2024/80563 - Construction of buildings for crèches and anganwadies,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR BHAVNAGAR_IDA,Bhavnagar,Bhavnagar (M Corp.) - Ward No.10,,,,1000000.0,Approved by IDA,Unsanctioned,Rajya Sabha,8095
MPLADS-008095,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8096
MPLADS-008096,Nayab Singh,NA - Construction of common work sheds/ common covered sitting area,Normal/Others,Haryana,KURUKSHETRA,Deputy Commissioner Kaithal_IDA,,,Dhand St,Ahun (19),,700000.0,Action Pending,Unsanctioned,Lok Sabha,8097
MPLADS-008097,Smt Pratibha Singh,WS/MP599/2023-2024/80739 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Himachal Pradesh,MANDI,DEPUTY COMMISSIONER MANDI_IDA,,,Bhadrota,Rakhota (359),,100000.0,Approved by IDA,Unsanctioned,Lok Sabha,8098
MPLADS-008098,Smt Pratibha Singh,NA - Construction of roads,,,,,,,,,,,,,,8099
MPLADS-008099,Nayab Singh,NA - Construction of community centers and community halls,Repair and Renovation,Haryana,KURUKSHETRA,DEPUTY COMMISSIONER KURUKSHETRA_IDA,,,Thanesar,Shamsipur (2),,500000.0,Action Pending,Unsanctioned,Lok Sabha,8100
MPLADS-008100,Smt Kavitha Malothu,NA - Construction of roads,,,,,,,,,,,,,,8101
MPLADS-008101,Goddeti Madhavi,WS/MP401/2023-2024/80601 - Installing hand pumps,Normal/Others,Andhra Pradesh,ARAKU(ST),DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA,,,Chinthapalli,Pedabarada,,150000.0,Approved by IDA,Unsanctioned,Lok Sabha,8102
MPLADS-008102,Goddeti Madhavi,WS/MP401/2023-2024/80600 - Installing hand pumps,Normal/Others,Andhra Pradesh,ARAKU(ST),DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA,,,Chinthapalli,Pedabarada,,150000.0,Approved by IDA,Unsanctioned,Lok Sabha,8103
MPLADS-008103,Goddeti Madhavi,WS/MP401/2023-2024/80599 - Installing hand pumps,Normal/Others,Andhra Pradesh,ARAKU(ST),DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA,,,Chinthapalli,Chowdupalle,,150000.0,Approved by IDA,Unsanctioned,Lok Sabha,8104
MPLADS-008104,Goddeti Madhavi,WS/MP401/2023-2024/80598 - Installing hand pumps,Normal/Others,Andhra Pradesh,ARAKU(ST),DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA,,,Chinthapalli,Lammasingi,,150000.0,Approved by IDA,Unsanctioned,Lok Sabha,8105
MPLADS-008105,Goddeti Madhavi,WS/MP401/2023-2024/80597 - Installing hand pumps,Normal/Others,Andhra Pradesh,ARAKU(ST),DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA,,,Chinthapalli,Kommangi,,150000.0,Approved by IDA,Unsanctioned,Lok Sabha,8106
MPLADS-008106,Goddeti Madhavi,WS/MP401/2023-2024/80596 - Installing hand pumps,Normal/Others,Andhra Pradesh,ARAKU(ST),DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA,,,Chinthapalli,Kothapalem,,150000.0,Approved by IDA,Unsanctioned,Lok Sabha,8107
MPLADS-008107,Goddeti Madhavi,WS/MP401/2023-2024/80595 - Installing hand pumps,Normal/Others,Andhra Pradesh,ARAKU(ST),DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA,,,Chinthapalli,Chintapalle (Ct),,150000.0,Approved by IDA,Unsanctioned,Lok Sabha,8108
MPLADS-008108,Goddeti Madhavi,WS/MP401/2023-2024/80594 - Installing hand pumps,Normal/Others,Andhra Pradesh,ARAKU(ST),DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA,,,Koyyuru,Downuru,,150000.0,Approved by IDA,Unsanctioned,Lok Sabha,8109
MPLADS-008109,Goddeti Madhavi,WS/MP401/2023-2024/80593 - Installing hand pumps,Normal/Others,Andhra Pradesh,ARAKU(ST),DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA,,,Gudem Kotha Veedhi,Damanapalle,,150000.0,Approved by IDA,Unsanctioned,Lok Sabha,8110
MPLADS-008110,Smt Pratibha Singh,WS/MP599/2023-2024/80664 - Construction of roads,,,,,,,,,,,,,,8111
MPLADS-008111,Smt Pratibha Singh,WS/MP599/2023-2024/80665 - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Himachal Pradesh,MANDI,DEPUTY COMMISSIONER MANDI_IDA,,,Sarkaghat,Dun (291),,150000.0,Approved by IDA,Unsanctioned,Lok Sabha,8112
MPLADS-008112,Smt Kavitha Malothu,NA - Construction of roads,,,,,,,,,,,,,,8113
MPLADS-008113,Smt Kavitha Malothu,NA - Construction of roads,,,,,,,,,,,,,,8114
MPLADS-008114,Smt Pratibha Singh,WS/MP599/2023-2024/80734 - Construction of rooms and halls in school and colleges,Normal/Others,Himachal Pradesh,MANDI,DEPUTY COMMISSIONER MANDI_IDA,,,Bhadrota,Tikkar (333),,100000.0,Approved by IDA,Unsanctioned,Lok Sabha,8115
MPLADS-008115,Smt Kavitha Malothu,NA - Construction of roads,,,,,,,,,,,,,,8116
MPLADS-008116,Smt Kavitha Malothu,NA - Construction of roads,,,,,,,,,,,,,,8117
MPLADS-008117,Smt Kavitha Malothu,NA - Providing drains and gutters for public drainage,Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,,,Burgampahad,Burgampadu,,499000.0,Action Pending,Unsanctioned,Lok Sabha,8118
MPLADS-008118,Smt Kavitha Malothu,NA - Providing drains and gutters for public drainage,Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,,,Burgampahad,Burgampadu,,499000.0,Action Pending,Unsanctioned,Lok Sabha,8119
MPLADS-008119,Smt Kavitha Malothu,NA - Providing drains and gutters for public drainage,Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,,,Burgampahad,Burgampadu,,499000.0,Action Pending,Unsanctioned,Lok Sabha,8120
MPLADS-008120,Smt Kavitha Malothu,NA - Providing drains and gutters for public drainage,Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,,,Burgampahad,Burgampadu,,499000.0,Action Pending,Unsanctioned,Lok Sabha,8121
MPLADS-008121,Smt Kavitha Malothu,NA - Providing drains and gutters for public drainage,Normal/Others,Telangana,MAHABUBABAD,District Collector Bhadradri Ktdm_IDA,,,Burgampahad,Burgampadu,,499000.0,Action Pending,Unsanctioned,Lok Sabha,8122
MPLADS-008122,Smt Pratibha Singh,WS/MP599/2023-2024/80666 - Construction of community centers and community halls,Normal/Others,Himachal Pradesh,MANDI,DEPUTY COMMISSIONER MANDI_IDA,,,Sarkaghat,Sandoa (223),,200000.0,Approved by IDA,Unsanctioned,Lok Sabha,8123
MPLADS-008123,Smt Pratibha Singh,NA - Construction of community centers and community halls,Normal/Others,Himachal Pradesh,MANDI,DEPUTY COMMISSIONER MANDI_IDA,,,Sarkaghat,Masern (290),,75000.0,Rejected by IDA,Unsanctioned,Lok Sabha,8124
MPLADS-008124,Smt Pratibha Singh,NA - Construction of community centers and community halls,Normal/Others,Himachal Pradesh,MANDI,DEPUTY COMMISSIONER MANDI_IDA,,,Sarkaghat,Masern (290),,75000.0,Rejected by IDA,Unsanctioned,Lok Sabha,8125
MPLADS-008125,Smt Pratibha Singh,WS/MP599/2023-2024/80730 - Construction of roads,,,,,,,,,,,,,,8126
MPLADS-008126,Smt Pratibha Singh,WS/MP599/2023-2024/80732 - Construction of roads,,,,,,,,,,,,,,8127
MPLADS-008127,Nayab Singh,NA - Construction of roads,,,,,,,,,,,,,,8128
MPLADS-008128,Rao Inderjit Singh,NA - Construction of community centers and community halls,Normal/Others,Haryana,GURGAON,Deputy Commissioner Gurugram_IDA,,,Farrukhnagar,Jatola(22),,254000.0,Action Pending,Unsanctioned,Lok Sabha,8129
MPLADS-008129,Nayab Singh,NA - Construction of roads,,,,,,,,,,,,,,8130
MPLADS-008130,Sunil Soren,NA - Construction of culverts and bridges,Normal/Others,Jharkhand,DUMKA(ST),DEPUTY COMMISSIONER DUMKA_IDA,,,Ranishwar,Ranabandh,,250000.0,Action Pending,Unsanctioned,Lok Sabha,8131
MPLADS-008131,Sunil Soren,WS/MP610/2023-2024/81093 - Construction of roads,,,,,,,,,,,,,,8132
MPLADS-008132,Nayab Singh,NA - Construction of community centers and community halls,Normal/Others,Haryana,KURUKSHETRA,Deputy Commissioner Kaithal_IDA,,,Fatehpur Pundri,Bhana (49),,1100000.0,Action Pending,Unsanctioned,Lok Sabha,8133
MPLADS-008133,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8134
MPLADS-008134,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8135
MPLADS-008135,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8136
MPLADS-008136,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8137
MPLADS-008137,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8138
MPLADS-008138,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8139
MPLADS-008139,Sunil Soren,NA - Construction of culverts and bridges,Normal/Others,Jharkhand,DUMKA(ST),DEPUTY COMMISSIONER DUMKA_IDA,,,Ranishwar,Sadipur,,300000.0,Action Pending,Unsanctioned,Lok Sabha,8140
MPLADS-008140,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8141
MPLADS-008141,Sunil Soren,NA - Construction of community centers and community halls,Normal/Others,Jharkhand,DUMKA(ST),DEPUTY COMMISSIONER DUMKA_IDA,,,Ranishwar,Banskuli,,300000.0,Action Pending,Unsanctioned,Lok Sabha,8142
MPLADS-008142,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8143
MPLADS-008143,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8144
MPLADS-008144,Sunil Soren,WS/MP610/2023-2024/81089 - Construction of roads,,,,,,,,,,,,,,8145
MPLADS-008145,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8146
MPLADS-008146,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8147
MPLADS-008147,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8148
MPLADS-008148,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8149
MPLADS-008149,Sunil Soren,NA - Renovation of ponds and lakes,Normal/Others,Jharkhand,DUMKA(ST),DEPUTY COMMISSIONER DUMKA_IDA,,,Ranishwar,Asanbani,,250000.0,Action Pending,Unsanctioned,Lok Sabha,8150
MPLADS-008150,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8151
MPLADS-008151,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8152
MPLADS-008152,Sunil Soren,NA - Construction of common work sheds/ common covered sitting area,Normal/Others,Jharkhand,DUMKA(ST),DEPUTY COMMISSIONER DUMKA_IDA,,,Kathikund,Tinrolia,,250000.0,Action Pending,Unsanctioned,Lok Sabha,8153
MPLADS-008153,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8154
MPLADS-008154,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8155
MPLADS-008155,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8156
MPLADS-008156,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8157
MPLADS-008157,Sunil Soren,WS/MP610/2023-2024/81091 - Construction of roads,,,,,,,,,,,,,,8158
MPLADS-008158,Sunil Soren,NA - Construction of roads,,,,,,,,,,,,,,8159
MPLADS-008159,Sunil Soren,WS/MP610/2023-2024/81088 - Construction of common work sheds/ common covered sitting area,Normal/Others,Jharkhand,DUMKA(ST),DEPUTY COMMISSIONER DUMKA_IDA,,,Shikaripara,Simalti,,250000.0,Approved by IDA,Unsanctioned,Lok Sabha,8160
MPLADS-008160,Sunil Soren,WS/MP610/2023-2024/81061 - Construction of roads,,,,,,,,,,,,,,8161
MPLADS-008161,Nayab Singh,NA - Construction of roads,,,,,,,,,,,,,,8162
MPLADS-008162,Rao Inderjit Singh,NA - Purchase of furniture and fixtures for educational purposes,Normal/Others,Haryana,GURGAON,Deputy Commissioner Gurugram_IDA,Gurugram,Sec. 68 Village Noorpur,,,,200000.0,Action Pending,Unsanctioned,Lok Sabha,8163
MPLADS-008163,Arvind Kumar Sharma,NA - Construction of community centers and community halls,Normal/Others,Haryana,ROHTAK,Deputy Commissioner Jhajjar_IDA,,,Badli,Badli(72),,500000.0,Action Pending,Unsanctioned,Lok Sabha,8164
MPLADS-008164,SHRI Ram Chander Jangra,NA - Construction of community centers and community halls,Normal/Others,Haryana,Sitting Rajya Sabha,DEPUTY COMMISSIONER SONEPAT_IDA,,,Gohana,Ranakheri (18),,1100000.0,Action Pending,Unsanctioned,Rajya Sabha,8165
MPLADS-008165,SHRI Ram Chander Jangra,NA - Construction of community centers and community halls,Normal/Others,Haryana,Sitting Rajya Sabha,DEPUTY COMMISSIONER ROHTAK_IDA,Rohtak,Ward no 10 MC Rohtak,,,,1100000.0,Action Pending,Unsanctioned,Rajya Sabha,8166
MPLADS-008166,Geeta Kora,NA - Purchase of ambulances (Four,,,,,,,,,,,,,,8167
MPLADS-008167,Annpurna Devi,NA - Installing hand pumps,Normal/Others,Jharkhand,KODARMA,Deputy Commissioner Giridh_IDA,,,Dhanwar,Lodhipur,,80000.0,Action Pending,Unsanctioned,Lok Sabha,8168
MPLADS-008168,Sunil Soren,WS/MP610/2023-2024/81060 - Construction of roads,,,,,,,,,,,,,,8169
MPLADS-008169,Sunil Soren,WS/MP610/2023-2024/81086 - Construction of roads,,,,,,,,,,,,,,8170
MPLADS-008170,Sunil Kumar Soni,NA - Construction of buildings for community cultural activities,Normal/Others,Chhattisgarh,RAIPUR,Collector Baloda Bazar_IDA,,,Simga,Kirwai,,500000.0,Action Pending,Unsanctioned,Lok Sabha,8171
MPLADS-008171,Sunil Soren,WS/MP610/2023-2024/81062 - Construction of roads,,,,,,,,,,,,,,8172
MPLADS-008172,Sunil Soren,WS/MP610/2023-2024/81085 - Construction of roads,,,,,,,,,,,,,,8173
MPLADS-008173,Sunil Soren,WS/MP610/2023-2024/81084 - Construction of roads,,,,,,,,,,,,,,8174
MPLADS-008174,Sunil Soren,WS/MP610/2023-2024/81069 - Construction of roads,,,,,,,,,,,,,,8175
MPLADS-008175,Sunil Soren,WS/MP610/2023-2024/81063 - Construction of roads,,,,,,,,,,,,,,8176
MPLADS-008176,Sunil Soren,WS/MP610/2023-2024/81068 - Construction of roads,,,,,,,,,,,,,,8177
MPLADS-008177,Sunil Soren,WS/MP610/2023-2024/81067 - Construction of roads,,,,,,,,,,,,,,8178
MPLADS-008178,Sunil Soren,WS/MP610/2023-2024/81066 - Providing drains and gutters for public drainage,Normal/Others,Jharkhand,DUMKA(ST),DEPUTY COMMISSIONER DUMKA_IDA,,,Shikaripara,Pokharia,,250000.0,Approved by IDA,Unsanctioned,Lok Sabha,8179
MPLADS-008179,Sunil Soren,WS/MP610/2023-2024/81065 - Providing drains and gutters for public drainage,Normal/Others,Jharkhand,DUMKA(ST),DEPUTY COMMISSIONER DUMKA_IDA,,,Shikaripara,Bhilaipani,,300000.0,Approved by IDA,Unsanctioned,Lok Sabha,8180
MPLADS-008180,Sunil Soren,WS/MP610/2023-2024/81064 - Construction of roads,,,,,,,,,,,,,,8181
MPLADS-008181,Dharmasthala Veerendra Heggade (NRS),NA - Construction of community centers and community halls,Normal/Others,Karnataka,Nominated Rajya Sabha,DISTRICT COLLECTOR DANG_IDA,,,Ahwa,Saputara,,1000000.0,Action Pending,Unsanctioned,Rajya Sabha,8182
MPLADS-008182,Dharmasthala Veerendra Heggade (NRS),NA - Construction of public libraries and reading rooms,Normal/Others,Karnataka,Nominated Rajya Sabha,DISTRICT COLLECTOR KASARAGOD_IDA,,,Kasaragod,Madhur (Ct),,2500000.0,Action Pending,Unsanctioned,Rajya Sabha,8183
MPLADS-008183,Dharmasthala Veerendra Heggade (NRS),NA - Construction of community centers and community halls,Normal/Others,Karnataka,Nominated Rajya Sabha,DEPUTY COMMISSIONER BELGAUM_IDA,Belagavi,Kalloli,,,,1500000.0,Action Pending,Unsanctioned,Rajya Sabha,8184
MPLADS-008184,K Shanmuga Sundaram,NA - Construction of water tanks,Normal/Others,Tamil Nadu,POLLACHI,DISTRICT COLLECTOR TIRUPPUR_IDA,Madathukulam,0,,,,1500000.0,Action Pending,Unsanctioned,Lok Sabha,8185
MPLADS-008185,Soyam Babu Rao,NA - Construction of roads,,,,,,,,,,,,,,8186
MPLADS-008186,Soyam Babu Rao,NA - Construction of roads,,,,,,,,,,,,,,8187
MPLADS-008187,Soyam Babu Rao,NA - Construction of roads,,,,,,,,,,,,,,8188
MPLADS-008188,Soyam Babu Rao,NA - Construction of roads,,,,,,,,,,,,,,8189
MPLADS-008189,Soyam Babu Rao,NA - Construction of roads,,,,,,,,,,,,,,8190
MPLADS-008190,Soyam Babu Rao,WS/MP462/2023-2024/79962 - Construction of roads,,,,,,,,,,,,,,8191
MPLADS-008191,Dharmasthala Veerendra Heggade (NRS),NA - Construction of community centers and community halls,Normal/Others,Karnataka,Nominated Rajya Sabha,DEPUTY COMMISSIONER MYSORE_IDA,,,Piriyapatna,Ravandur,,1000000.0,Action Pending,Unsanctioned,Rajya Sabha,8192
MPLADS-008192,Dharmasthala Veerendra Heggade (NRS),NA - Construction of rooms and halls in school and colleges,Normal/Others,Karnataka,Nominated Rajya Sabha,DEPUTY COMMISSIONER MANDYA_IDA,,,Maddur,Hosagavi,,2000000.0,Action Pending,Unsanctioned,Rajya Sabha,8193
MPLADS-008193,Soyam Babu Rao,NA - Construction of roads,,,,,,,,,,,,,,8194
MPLADS-008194,Shri Som Prakash ,NA - Construction of additional rooms and halls in the existing public and community building,Normal/Others,Punjab,HOSHIARPUR(SC),DEPUTY COMMISSIONER KAPURTHALA_IDA,Phagwara,28,,,,1000000.0,Action Pending,Unsanctioned,Lok Sabha,8195
MPLADS-008195,Kinjarapu Ram Mohan Naidu,WS/MP522/2023-2024/80436 - Construction of community centers and community halls,Normal/Others,Andhra Pradesh,SRIKAKULAM,District Collector Srikakulam_IDA,,,Gara,Calingapatnam,,700000.0,Approved by IDA,Unsanctioned,Lok Sabha,8196
MPLADS-008196,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Hole Narsipur,Kattebelaguli,,500000.0,Action Pending,Unsanctioned,Lok Sabha,8197
MPLADS-008197,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Sakleshpur,Herur,,200000.0,Action Pending,Unsanctioned,Lok Sabha,8198
MPLADS-008198,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Sakleshpur,Biradahalli,,300000.0,Action Pending,Unsanctioned,Lok Sabha,8199
MPLADS-008199,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Sakleshpur,Doddasathigala,,300000.0,Action Pending,Unsanctioned,Lok Sabha,8200
MPLADS-008200,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Sakleshpur,Jannapura,,300000.0,Action Pending,Unsanctioned,Lok Sabha,8201
MPLADS-008201,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Sakleshpur,Hanbal,,400000.0,Action Pending,Unsanctioned,Lok Sabha,8202
MPLADS-008202,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Sakleshpur,Valalahalli,,400000.0,Action Pending,Unsanctioned,Lok Sabha,8203
MPLADS-008203,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Sakleshpur,Anemahal,,300000.0,Action Pending,Unsanctioned,Lok Sabha,8204
MPLADS-008204,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Sakleshpur,Bage,,400000.0,Action Pending,Unsanctioned,Lok Sabha,8205
MPLADS-008205,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,Sakleshpur,8,,,,500000.0,Action Pending,Unsanctioned,Lok Sabha,8206
MPLADS-008206,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Sakleshpur,Echalabeedu,,200000.0,Action Pending,Unsanctioned,Lok Sabha,8207
MPLADS-008207,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Hole Narsipur,Nagarthi,,400000.0,Action Pending,Unsanctioned,Lok Sabha,8208
MPLADS-008208,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Hole Narsipur,Sravanur,,400000.0,Action Pending,Unsanctioned,Lok Sabha,8209
MPLADS-008209,Dr Amee Yajnik Harshadray,NA - Construction of buildings for community cultural activities,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR PORBANDAR_IDA,,,Porbandar,Modhvada,,1500000.0,Action Pending,Unsanctioned,Rajya Sabha,8210
MPLADS-008210,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Hole Narsipur,Arekalhosahalli,,500000.0,Action Pending,Unsanctioned,Lok Sabha,8211
MPLADS-008211,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Hole Narsipur,Tathanahalli,,400000.0,Action Pending,Unsanctioned,Lok Sabha,8212
MPLADS-008212,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Hole Narsipur,Sravanur,,500000.0,Action Pending,Unsanctioned,Lok Sabha,8213
MPLADS-008213,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Hole Narsipur,Billenahalli,,400000.0,Action Pending,Unsanctioned,Lok Sabha,8214
MPLADS-008214,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Hole Narsipur,Boovanahalli,,500000.0,Action Pending,Unsanctioned,Lok Sabha,8215
MPLADS-008215,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Arkalgud,Keralapura,,500000.0,Action Pending,Unsanctioned,Lok Sabha,8216
MPLADS-008216,Prajwal Revanna,NA - Construction of community centers and community halls,Normal/Others,Karnataka,HASSAN,DEPUTY COMMISSIONER HASSAN_IDA,,,Hassan,Nittur,,300000.0,Action Pending,Unsanctioned,Lok Sabha,8217
